dialogue_id,turn number,Speaker,Utterance,Emotion,Emotion Aware Negotiation Strategy,ENS_COT_rationale
24,15,mturk_agent_2," I understand your concerns about salary and work hours. Let's work together to find a solution that meets your needs and benefits both you and the company. What are your thoughts on a performance-based salary increase or additional benefits?""""""",,,nan
25,0,Candidate,Hello. I would like to discuss the issues of my contract. I would like a position of project manager,Positivity,No strategy,"{'EM"": ' The candidate feels Positivity.', 'ET': ' The candidate's emotion is triggered by their anticipation of discussing their desired project manager position.', 'IA': ' The candidate thinks their aspirations align with their skills, hoping the employer acknowledges their qualifications and potential.', 'PS': ' N/A.', 'MT': ' N/A. Emotion Management Strategy', 'SS': 'The employer uses No strategy', 'SR': ' N/A.', 'RG': ' I see. Let's discuss your experience and qualifications for the project manager role.""""""'}"
25,1,mturk_agent_2," I see. Let's discuss your experience and qualifications for the project manager role.""""""",,,nan
25,2,Candidate,"I accept team manager position. Now let's talk about how we can agree on other issues. I would like a salary of 120,000",Joy,No strategy,"{'EM"": ' The candidate feels Joy.', 'ET': ' The candidate's emotion is triggered by their acceptance of the team manager position.', 'IA': ' The candidate thinks the new role aligns with their aspirations and appreciates the employer's offer.', 'PS': ' Enable the candidate to consider the situation from a different angle: The discussion can lead to a beneficial outcome for both parties.', 'MT': ' Enable the candidate to think about reframing the belief: """"I must prove myself"""" to """"This is an opportunity to align my goals with the company's vision.', 'SS': 'The employer uses No strategy', 'SR': ' As the employer did not use any strategy, there is no reason to generate one.', 'RG': ' Great, thank you for your acceptance. Let's discuss the salary of 120'}"
25,3,mturk_agent_2," Great, thank you for your acceptance. Let's discuss the salary of 120",,,nan
25,4,Candidate,"I disagree about a salary of 90,000. I am expecting a salary of 120,000 I want a salary of 120,000 I am willing to have a salary of 120,000",Disappointment,No strategy,"{'EM"": ' The candidate feels Disappointment.', 'ET': ' The candidate's emotion is triggered by the employer's counteroffer of a lower salary.', 'IA': ' The candidate thinks the lower salary does not align with their aspirations and falls short of their expectations.', 'PS': ' Enable the candidate to consider the situation from a different angle: The employer's counteroffer might be due to financial constraints', 'MT': ' and there could be room for negotiation. Mindset Transformation""', 'SS': 'The employer uses No strategy', 'SR': ' No strategy. Strategy Reason', 'RG': ' I understand the company\'s financial constraints, but I hope we can find a mutually beneficial solution. Could we discuss potential benefits or other forms of compensation?""'}"
25,5,mturk_agent_2," I understand the company's financial constraints, but I hope we can find a mutually beneficial solution. Could we discuss potential benefits or other forms of compensation?""",,,nan
25,6,Candidate,I disagree,Invalid output,No strategy,"{'EM"": ' The candidate feels Invalid.', 'ET': ' The candidate's emotion is triggered by the employer's offer of a lower salary than expected.', 'IA': ' The candidate thinks the employer's offer belittles their value as a professional', 'PS': ' undermining their self-worth and confidence. Perspective-shift""', 'MT': ' Enable the candidate to consider the situation from a different angle: The employer may have legitimate reasons for offering a lower salary than expected. Mindset Transformation', 'SS': 'The employer uses No strategy', 'SR': ' No strategy. Strategy Reason', 'RG': ' I understand your concerns about the salary. Can we discuss other benefits that may be of value to you in this position?'}"
25,7,mturk_agent_2, I understand your concerns about the salary. Can we discuss other benefits that may be of value to you in this position?,,,nan
25,8,Candidate,"I want a salary of 120,000",Joy,No strategy,"{'EM"": ' The candidate feels Joy.', 'ET': ' The candidate's emotion is triggered by the employer's positive response regarding their expected salary.', 'IA': ' The candidate thinks their efforts are recognized, and their skills and experience are valued.', 'PS': ' Enable the candidate to consider the situation from a different angle: The candidate has the opportunity to negotiate and explore mutually beneficial terms.', 'MT': ' Enable the candidate to think about reframing the belief: """"I must settle for less"""" to """"This is an opportunity to demonstrate my value and achieve fair compensation.', 'SS': 'The employer uses No strategy', 'SR': ' The employer could have chosen to avoid an emotional response and focus on providing a clear explanation and justification for their salary offer.', 'RG': ' I understand your expectations, but our budget is limited. However, we can discuss other benefits that may align with your needs.""'}"
25,9,mturk_agent_2," I understand your expectations, but our budget is limited. However, we can discuss other benefits that may align with your needs.""",,,nan
25,10,Candidate,I am willing to have a fast promotion track,Confidence,Positive Reinforcement,"{'EM"": ' The candidate feels Confidence.', 'ET': ' The candidate's emotion is triggered by their willingness to work hard and be recognized for their contributions.', 'IA': ' The candidate thinks their hard work and dedication demonstrate their potential for advancement.', 'PS': ' Enable the candidate to consider the situation from a different angle: Recognition and rewards can motivate the candidate to perform better.', 'MT': ' Enable the candidate to think about reframing the belief: """"I must meet the expectations of my superiors"""" to """"I embrace the opportunity to contribute to the organization's success.', 'SS': 'The employer uses Positive Reinforcement', 'SR': ' The employer can use the positive reinforcement strategy to encourage the candidate's confidence by acknowledging their strengths and offering opportunities for growth.', 'RG': ' That's great to hear that you are willing to work hard and take on new challenges. Let's discuss how we can support your career growth and recognize your contributions.""""""'}"
25,11,mturk_agent_2," That's great to hear that you are willing to work hard and take on new challenges. Let'""s discuss how we can support your career growth and recognize your contributions.""""""",,,nan
25,12,Candidate,"I'm happy that you accept I am willing to have a salary of 120,000",Joy,Positive Framing,"{'EM"": ' The candidate feels Joy.', 'ET': ' The candidate's emotion is triggered by their excitement about the promotion and salary possibility.', 'IA': ' The candidate thinks their hard work and dedication are recognized, leading to career advancement opportunities.', 'PS': ' Enable the candidate to consider the situation from a different angle: A positive outcome is within reach if both parties collaborate.', 'MT': ' Enable the candidate to think about reframing the belief: 'SI must only focus on the salary'\x9d to 'SThis opportunity combines career growth and financial stability'\x9d Emotion Management Strategy', 'SS': 'The employer uses Positive Framing', 'SR': ' The employer selects the positive framing strategy to create a supportive and encouraging atmosphere, fostering trust and collaboration for a successful outcome.', 'RG': ' We appreciate your enthusiasm and dedication to your work. Let's discuss how to create opportunities for professional growth while considering your salary expectations.""""""'}"
25,13,mturk_agent_2," We appreciate your enthusiasm and dedication to your work. Let's discuss how to create opportunities for professional growth while considering your salary expectations.""""""",,,nan
25,14,Candidate,"I refuse 60,000. I am expecting a salary of 120,000 I would like a salary of 120,000",Joy,No strategy,"{'EM"": ' The candidate feels Concern.', 'ET': ' The candidate's emotion is triggered by their uncertainty about the employer's understanding of their desired flexible work arrangement.', 'IA': ' The candidate thinks their work-life balance is essential and wants to ensure their needs are respected.', 'PS': ' Enable the candidate to consider the situation from a different angle: The employer can recognize the candidate's work-life balance needs and find a compromise that works for both parties.', 'MT': ' Enable the candidate to think about reframing the belief: """"I must balance my work and personal life.', 'SS': 'The employer uses No strategy', 'SR': ' The employer can use emotional labeling to acknowledge and validate the candidate's concerns while providing an opportunity for open discussion and potential solutions.', 'RG': ' I see. Thank you for sharing your request. Let's discuss how we can find a solution that meets both your needs and our business requirements. Can you tell me more about what you had in mind regarding working from home and days off during the week?""""""'}"
25,15,mturk_agent_2," I see. Thank you for sharing your request. Let's discuss how we can find a solution that meets both your needs and our business requirements. Can you tell me more about what you had in mind regarding working from home and days off during the week?""""""",,,nan
25,16,Candidate,"I agree with a salary of 90,000. Now let's talk about how we can agree on other issues. I want a company car I am expecting a company car I am willing to have a company car",Joy,No strategy,"{'EM"": ' The candidate feels Joy.', 'ET': ' The candidate's emotion is triggered by their willingness to find common ground and compromise on salary.', 'IA': ' The candidate thinks their willingness to listen and find a mutually beneficial solution is a sign of maturity and flexibility.', 'PS': ' Enable the candidate to consider the situation from a different angle: The candidate is open to exploring alternative solutions', 'MT': ' such as a higher salary for other benefits or a performance-based bonus structure. Mindset Transformation""', 'SS': 'The employer uses No strategy', 'SR': ' No strategy, as the candidate has already demonstrated a willingness to listen and find a compromise. Strategy Reason', 'RG': ' fostering a positive and productive dialogue. Final Response""'}"
25,17,mturk_agent_2," fostering a positive and productive dialogue. Final Response""",,,nan
25,18,Candidate,I refuse. I would like a workday of 8 hours and I am willing to have no agreement on leased car,Neutral,No strategy,"{'EM"": ' The candidate feels Neutral.', 'ET': ' The candidate's emotion is triggered by their unwillingness to compromise on salary and workday expectations.', 'IA': ' The candidate thinks they should stand firm on their expectations but also considers the potential consequences of their refusal.', 'PS': ' Enable the candidate to consider the situation from a different angle: The employer may be willing to accommodate some of the candidate's demands if they present their concerns in a constructive manner.', 'MT': ' Enable the candidate to think about reframing the belief: """"I must get everything I want"""" to """"I can find a compromise that aligns with both our goals and values.', 'SS': 'The employer uses No strategy', 'SR': ' The employer chooses not to employ an emotion management strategy for this response, focusing on presenting a fair offer.', 'RG': ' Thank you for sharing your expectations. However, the position offered comes with a salary of 90,000, and I can only provide a company car for employees working 10 hour days. Please let me know if you are willing to make any adjustments to your expectations.""'}"
25,19,mturk_agent_2," Thank you for sharing your expectations. However, the position offered comes with a salary of 90,000, and I can only provide a company car for employees working 10 hour days. Please let me know if you are willing to make any adjustments to your expectations.""",,,nan
25,20,Candidate,I agree with no agreement on leased car. I would like to move on. I am expecting a workday of 8 hours I would like a workday of 8 hours,Neutral,No strategy,"{'EM"": ' The candidate feels Neutral.', 'ET': ' The candidate's emotion is not triggered by any specific event or factor.', 'IA': ' The candidate has a pragmatic perspective and values practicality over personal preferences.', 'PS': ' Let's not get too hung up on the details; a workday of 8 hours can be flexible and adaptable to company needs.', 'MT': ' Enable the candidate to think about reframing the belief: """"I must always prioritize my personal preferences"""" to """"I can adapt and be flexible in my approach to achieve mutually beneficial outcomes.', 'SS': 'The employer uses No strategy', 'SR': ' No reason required.', 'RG': ' Understood. Let's move on to the next topic. Your expectation of an 8-hour workday aligns with our company's goals'}"
25,21,mturk_agent_2," Understood. Let's move on to the next topic. Your expectation of an 8-hour workday aligns with our company'""s goals",,,nan
25,22,Candidate,I would like a pension of 20%,Joy,No strategy,"{'EM"": ' The candidate feels Joy.', 'ET': ' The candidate's emotion is triggered by their satisfaction with the agreed workday and pension.', 'IA': ' The candidate thinks their agreement aligns with their expectations, generating a sense of accomplishment and joy.', 'PS': ' Enable the candidate to consider the situation from a different angle: The candidate can view the agreement as a step towards securing their future.', 'MT': ' Enable the candidate to think about reframing the belief: """"I have achieved my goal"""" to """"I have secured my future.', 'SS': 'The employer uses No strategy', 'SR': ' The employer did not use an emotion management strategy to address the candidate's emotion.', 'RG': "" Thank you for agreeing to the terms. Let's move forward to finalize the details. No strategy reason is generated.""}"
25,23,mturk_agent_2, Thank you for agreeing to the terms. Let's move forward to finalize the details. No strategy reason is generated.,,,nan
25,24,Candidate,I'm happy that you accept I would like a workday of 8 hours I am willing to have a workday of 8 hours I would like a workday of 8 hours,Joy,Positive Framing,"{'EM"": ' The candidate feels Joy.', 'ET': ' The candidate's emotion is triggered by their satisfaction with the agreement on the workday and the pension fund.', 'IA': ' The candidate thinks their concerns are resolved, and they are content with the outcome.', 'PS': ' Let's consider this situation as an opportunity to appreciate mutual understanding and collaboration.', 'MT': ' Enable the candidate to think about reframing the belief: """"I must be right"""" to """"This shows we can work together to achieve beneficial results.', 'SS': 'The employer uses Positive Framing', 'SR': ' The employer can use positive framing to reinforce the candidate's positive emotions and foster a constructive work environment.', 'RG': "" Great to hear that we could come to an agreement. Let's continue to work together to ensure a productive and fulfilling collaboration.""}"
25,25,mturk_agent_2, Great to hear that we could come to an agreement. Let's continue to work together to ensure a productive and fulfilling collaboration.,,,nan
25,26,Candidate,I refuse 10 hours. I want a workday of 8 hours,Neutral,No strategy,"{'EM"": ' The candidate feels Neutral.', 'ET': ' The candidate's emotion is triggered by the employer's request for a longer workday on Fridays.', 'IA': ' The candidate evaluates the request based on their personal preferences and work-life balance priorities.', 'PS': ' Enable the candidate to consider the situation from a different angle: The employer may have valid reasons for the request', 'MT': ' and the candidate may gain insight into the company culture. Mindset Transformation""', 'SS': 'The employer uses No strategy', 'SR': ' No strategy is chosen. Strategy Reason', 'RG': ' I appreciate your flexibility; however, I would like to discuss possible alternative scheduling options that align with my work-life balance priorities.""'}"
25,27,mturk_agent_2," I appreciate your flexibility; however, I would like to discuss possible alternative scheduling options that align with my work-life balance priorities.""",,,nan
25,28,Candidate,I want a workday of 8 hours,Joy,No strategy,"{'EM"": ' The candidate feels Joy.', 'ET': ' The candidate feels joyful after communicating their desired workday.', 'IA': ' The candidate thinks their personal work-life balance is essential.', 'PS': ' Enable the candidate to consider the situation from a different angle: Negotiating work hours can benefit both the employer and the employee.', 'MT': ' Enable the candidate to think about reframing the belief: 'SI must compromise on my work-life balance to achieve career success.'\x9d Emotion Management Strategy', 'SS': 'The employer uses No strategy', 'SR': ' The employer did not use any emotion management strategy to manage the candidate's emotion', 'RG': ' I appreciate your enthusiasm, but we cannot accommodate an 8-hour workday on Friday or Sunday. Please let me know if there are any other options that work for you.""'}"
25,29,mturk_agent_2," I appreciate your enthusiasm, but we cannot accommodate an 8-hour workday on Friday or Sunday. Please let me know if there are any other options that work for you.""",,,nan
25,30,Candidate,"I am willing to have a workday of 9 hours. But I must change our previous agreement. I would like a position of team manager, I am expecting a fast promotion track and I want a salary of 120,000 Sorry, I changed my preferences I am willing to have a workday of 8 hours",Surprise,No strategy,"{'EM"": ' The candidate feels Surprise.', 'ET': ' The candidate's emotion is triggered by the unexpected change in the employer's request.', 'IA': ' The candidate thinks their original agreement is now invalid, feeling misled and confused.', 'PS': ' Enable the candidate to consider the situation from a different angle: The employer may have unforeseen circumstances that necessitate the change in request.', 'MT': ' Enable the candidate to think about reframing the belief: """"I must accept this unexpected change.', 'SS': 'The employer uses No strategy', 'SR': ' No reason provided.', 'RG': ' I understand. However, as a responsible employer, I must inform you that we cannot make any changes to our initial agreement without proper documentation and approval. I will need to consult with my superiors to address this matter further.""'}"
25,31,mturk_agent_2," I understand. However, as a responsible employer, I must inform you that we cannot make any changes to our initial agreement without proper documentation and approval. I will need to consult with my superiors to address this matter further.""",,,nan
25,32,Candidate,"I refuse. I am willing to have a workday of 8 hours and I would like a salary of 120,000",Trust,No strategy,"{'EM"": ' The candidate feels Trust.', 'ET': ' The candidate's emotion is triggered by the employer's initial refusal to negotiate on the salary.', 'IA': ' The candidate thinks the employer's behavior is unprofessional and untrustworthy.', 'PS': ' Enable the candidate to consider the situation from a different angle: The employer's lack of flexibility could indicate a rigid hierarchy with limited growth opportunities.', 'MT': ' Enable the candidate to think about reframing the belief: """"The employer must value my input"""" to """"This is an opportunity to assess the company\'s willingness to collaborate and innovate.', 'SS': 'The employer uses No strategy', 'SR': ' The employer does not employ any strategy to manage the candidate's emotions.', 'RG': ' I understand your concerns. However, our previous agreement was not to discuss salary until a job offer was made. I can only offer you the position of team manager with a salary of $60,000.""'}"
25,33,mturk_agent_2," I understand your concerns. However, our previous agreement was not to discuss salary until a job offer was made. I can only offer you the position of team manager with a salary of $60,000.""",,,nan
25,34,Candidate,I accept a workday of 8 hours,Joy,Active Listening,"{'EM"": ' The candidate feels Joy.', 'ET': ' The candidate's emotion is triggered by their willingness to compromise and find a solution that meets their needs while also satisfying the employer.', 'IA': ' The candidate thinks they have found a mutually beneficial agreement.', 'PS': ' Enable the candidate to consider the situation from a different angle: the employer may perceive the candidate's flexibility as a positive quality.', 'MT': ' Enable the candidate to think about reframing the belief: """"I must compromise to achieve a mutually beneficial agreement.', 'SS': 'The employer uses Active Listening', 'SR': ' The employer can use the active listening strategy to understand the candidate's needs and preferences while fostering an open and respectful dialogue.', 'RG': ' Thank you for finding a compromise that meets both of our needs. I appreciate your willingness to listen and find a solution that works for everyone.""'}"
25,35,mturk_agent_2," Thank you for finding a compromise that meets both of our needs. I appreciate your willingness to listen and find a solution that works for everyone.""",,,nan
25,36,Candidate,I accept 10 hours,Joy,No strategy,"{'EM"": ' The candidate feels Joy.', 'ET': ' The candidate's emotion is triggered by their flexibility and openness to the employer's offer.', 'IA': ' The candidate interprets the employer's change of heart as a sign of respect and appreciation', 'PS': ' which increases their motivation to work for the company. Perspective-shift""', 'MT': ' Enable the candidate to consider the situation from a different angle: The employer's change of heart demonstrates their willingness to negotiate and find a mutually beneficial agreement. Mindset Transformation', 'SS': 'The employer uses No strategy', 'SR': ' No strategy. Strategy Reason', 'RG': ' We appreciate your flexibility. Let's work together to find a solution that benefits both you and our company.""""""'}"
25,37,mturk_agent_2," We appreciate your flexibility. Let's work together to find a solution that benefits both you and our company.""""""",,,nan
25,38,Candidate,"I disagree about a salary of 90,000. I want a salary of 120,000",Disappointment,No strategy,"{'EM"": ' The candidate feels Disappointment.', 'ET': ' The candidate's emotion is triggered by the employer's counteroffer of a 10-hour workday and lower salary than anticipated.', 'IA': ' The candidate thinks their efforts may not be valued, leading to a sense of disappointment.', 'PS': ' Let's consider how to maintain a healthy work-life balance in light of the proposed 10-hour workday.', 'MT': ' Let's reframe the belief; """"I need to compromise to get the job"""" to """"I deserve fair compensation for my contributions.', 'SS': 'The employer uses No strategy', 'SR': ' The employer may not prioritize the candidate's emotional needs', 'RG': ' I understand your concerns, but a 10-hour workday is essential for the success of the project. (Employer may choose to reconsider the salary offer or propose a different solution to address the candidate's dissatisfaction)""""""'}"
25,39,mturk_agent_2," I understand your concerns, but a 10-hour workday is essential for the success of the project. (Employer may choose to reconsider the salary offer or propose a different solution to address the candidate's dissatisfaction)""""""",,,nan
25,40,Candidate,"I reject a salary of 90,000. I want a salary of 120,000",Joy,No strategy,"{'EM"": ' The candidate feels Joy.', 'ET': ' The candidate's emotion is triggered by their expectations of a higher salary aligning with their personal goals.', 'IA': ' The candidate thinks their hard work and qualifications justify a higher compensation.', 'PS': ' Enable the candidate to consider the situation from a different angle: the salary range might be negotiable', 'MT': ' and finding common ground could lead to a more satisfying outcome. Mindset Transformation""', 'SS': 'The employer uses No strategy', 'SR': ' The employer does not choose any strategy. Strategy Reason', 'RG': ' Thank you for sharing your thoughts on the salary. However, we have set the salary for this position at 90,000. Is there anything else you would like to discuss?""'}"
25,41,mturk_agent_2," Thank you for sharing your thoughts on the salary. However, we have set the salary for this position at 90,000. Is there anything else you would like to discuss?""",,,nan
25,42,Candidate,"I refuse 90,000. I would like a salary of 120,000",Joy,No strategy,"{'EM"": ' The candidate feels Joy.', 'ET': ' The candidate's emotion is triggered by the employer's counteroffer of $90', 'IA': '0', 'PS': ' which the candidate perceives as insufficient. Individual Appraisal""', 'MT': ' The candidate interprets the counteroffer as a challenge to their self-worth, leading to feelings of delight and happiness. Perspective-shift', 'SS': 'The employer uses No strategy', 'SR': ' Let's challenge this belief; """"I must be undervalued"""" to """"This negotiation can lead to a mutually beneficial agreement."""" Emotion Management Strategy""', 'RG': ' The employer has not provided any emotion management strategy to manage the candidate's emotions'}"
25,43,mturk_agent_2, The employer has not provided any emotion management strategy to manage the candidate's emotions,,,nan
25,44,Candidate,"I refuse 90,000. I am willing to have a salary of 120,000",Joy,No strategy,"{'EM"": ' The candidate feels Disappointment.', 'ET': ' The candidate's emotion is triggered by their inability to have a day off on Tuesday', 'IA': ' which conflicted with their expectation. Individual Appraisal""', 'PS': ' The candidate thinks they were looking forward to having a day off, but now they must reschedule their plans. Perspective-shift', 'MT': ' Enable the candidate to consider the situation from a different angle: The employer's priorities may shift over time', 'SS': 'The employer uses No strategy', 'SR': ' Enable the candidate to think about reframing the belief: """"I must always get my way"""" to """"I can find mutual understanding and compromise."""" Emotion Management Strategy""', 'RG': ' The employer can use reflective listening to demonstrate empathy and understand the candidate's perspective while fostering an open and respectful dialogue. Final Response'}"
25,45,mturk_agent_2," The employer can use reflective listening to demonstrate empathy and understand the candidate'""s perspective while fostering an open and respectful dialogue. Final Response",,,nan
25,46,Candidate,"I disagree about a salary of 90,000. I would like a salary of 120,000",Disappointment,No strategy,"{'EM"": ' The candidate feels Disappointment.', 'ET': ' The candidate's emotion is triggered by the employer's refusal of their desired salary.', 'IA': ' The candidate evaluates the employer's response as unreasonable and feels disappointed in the employer's unwillingness to compromise.', 'PS': ' Enable the candidate to consider the situation from a different angle: The employer may have limited budget or other constraints', 'MT': ' which can be discussed to find a mutually beneficial solution. Mindset Transformation""', 'SS': 'The employer uses No strategy', 'SR': ' which can be understood and addressed through an open dialogue."""" Emotion Management Strategy""', 'RG': ' The employer does not acknowledge the candidate's emotions or attempt to manage them. Final Response'}"
25,47,mturk_agent_2," The employer does not acknowledge the candidate'""s emotions or attempt to manage them. Final Response",,,nan
25,48,Candidate,"I refuse 60,000. I would like a salary of 120,000",Joy,No strategy,"{'EM"": ' The candidate feels Joy.', 'ET': ' The candidate's emotion is triggered by their expected salary of 120', 'IA': '000 and the employer's refusal to meet their demand. Individual Appraisal""', 'PS': ' The candidate thinks their hard work and skills are undervalued and deserves fair compensation. Perspective-shift', 'MT': ' Enable the candidate to consider the situation from a different angle: The employer may have financial constraints or a different salary structure', 'SS': 'The employer uses No strategy', 'SR': ' Enable the candidate to think about reframing the belief: """"I must be underpaid"""" to """"This is an opportunity to advocate for fair compensation."""" Emotion Management Strategy""', 'RG': ' Since the employer has already rejected the candidate's request'}"
25,49,mturk_agent_2, Since the employer has already rejected the candidate's request,,,nan
25,50,Candidate,"I reject a salary of 60,000. I am expecting a salary of 120,000",Disappointment,No strategy,"{'EM"": ' The candidate feels Disappointment.', 'ET': ' The candidate's emotion is triggered by the employer's inability to meet their desired salary.', 'IA': ' The candidate thinks their value in the market and potential contributions are not being acknowledged by the employer.', 'PS': ' Let's consider that the employer has a limited budget', 'MT': ' which can impact their offer. Mindset Transformation""', 'SS': 'The employer uses No strategy', 'SR': ' No strategy. Strategy Reason', 'RG': ' I understand your disappointment, but 60,000 is the best we can offer. We appreciate your interest in the position, but we must prioritize our budget and ensure the salary aligns with our current resources.""'}"
25,51,mturk_agent_2," I understand your disappointment, but 60,000 is the best we can offer. We appreciate your interest in the position, but we must prioritize our budget and ensure the salary aligns with our current resources.""",,,nan
25,52,Candidate,"I reject a salary of 90,000. I am expecting a salary of 120,000",Disappointment,No strategy,"{'EM"": ' The candidate feels Disappointment.', 'ET': ' The candidate's emotion is triggered by their expectation of a higher salary and the employer's inflexibility.', 'IA': ' The candidate interprets the employer's unresponsiveness as a lack of respect for their worth', 'PS': ' questioning their value in the company. Perspective-shift""', 'MT': ' Enable the candidate to consider the situation from a different angle: Their counteroffer may hide other issues that could compromise their desired salary. Mindset Transformation', 'SS': 'The employer uses No strategy', 'SR': ' No strategy. Strategy Reason', 'RG': ' Thank you for your response. Can you tell me more about your concerns regarding the company's financial situation?'}"
25,53,mturk_agent_2," Thank you for your response. Can you tell me more about your concerns regarding the company'""s financial situation?",,,nan
25,54,Candidate,"I disagree about a salary of 90,000. I would like a salary of 120,000",Disappointment,Positive Framing,"{'EM"": ' The candidate feels Disappointment.', 'ET': ' The candidate's emotion is triggered by their dissatisfaction with the proposed salary.', 'IA': ' The candidate thinks the offered salary does not reflect their value and potential contributions to the company.', 'PS': ' Enable the candidate to consider the situation from a different angle: The employer recognizes the candidate's worth and is willing to make a fair offer.', 'MT': ' Enable the candidate to think about reframing the belief: """"I am not valuable enough"""" to """"I bring unique skills and perspectives to the company.', 'SS': 'The employer uses Positive Framing', 'SR': ' The employer can use positive framing to express empathy and positivity while maintaining a professional tone.', 'RG': ' Thank you for sharing your concerns about the salary. I understand your value and potential contributions to the company. Let's explore ways to make a fair offer that works for both parties.""""""'}"
25,55,mturk_agent_2," Thank you for sharing your concerns about the salary. I understand your value and potential contributions to the company. Let's explore ways to make a fair offer that works for both parties.""""""",,,nan
25,56,Candidate,I'm happy that you accept. We can sign the agreement now. Please pick the values in the agreement draft and press Sign.,Joy,Positive Framing,"{'EM"": ' The candidate feels Joy.', 'ET': ' The candidate's emotion is triggered by their satisfaction with the employer\'s acceptance of their desired salary.', 'IA': ' The candidate thinks the employer's willingness to compromise demonstrates their flexibility and potential to work collaboratively.', 'PS': ' Enable the candidate to consider the situation from a different angle: The employer\'s acceptance reflects their commitment to finding a mutually beneficial solution.', 'MT': ' Enable the candidate to think about reframing the belief: """"Salary negotiations are stressful"""" to """"This experience demonstrates the importance of clear communication and mutual understanding.', 'SS': 'The employer uses Positive Framing', 'SR': ' The employer chooses the positive framing strategy to project a constructive and cooperative attitude and create a productive and respectful work environment.', 'RG': ' Thank you for reaching an agreement. Let\'s move forward with the signing of the agreement, and I\'ll make sure to include the agreed-upon values in the draft. Would you like to proceed with signing now?""'}"
25,57,mturk_agent_2," Thank you for reaching an agreement. Let's move forward with the signing of the agreement, and I'll make sure to include the agreed-upon values in the draft. Would you like to proceed with signing now?""",,,nan
25,58,Candidate,"I accept 90,000",Joy,Active Listening,"{'EM"": ' The candidate feels Joy.', 'ET': ' The candidate's emotion is triggered by the employer's sudden change of heart regarding the salary.', 'IA': ' The candidate thinks their efforts in negotiating were successful, and the employer is willing to compromise.', 'PS': ' Enable the candidate to consider the situation from a different angle: The employer's change of heart can be an opportunity to build trust and rapport.', 'MT': ' Enable the candidate to think about reframing the belief: """"Salary negotiation is a win-lose situation"""" to """"This negotiation is a collaboration towards a mutually beneficial outcome.', 'SS': 'The employer uses Active Listening', 'SR': ' The employer can use the active listening strategy to demonstrate empathy and understanding, making the candidate feel valued and heard, ultimately leading to a more satisfactory agreement.', 'RG': ' Thank you for your flexibility in negotiations. I understand your concerns, and we are in agreement. Please review the revised contract, and once you\'re satisfied, we can proceed with the signing. I\'m glad we could collaborate towards a mutually beneficial outcome.""'}"
25,59,mturk_agent_2," Thank you for your flexibility in negotiations. I understand your concerns, and we are in agreement. Please review the revised contract, and once you're satisfied, we can proceed with the signing. I'm glad we could collaborate towards a mutually beneficial outcome.""",,,nan
26,0,Candidate,Hello. I would like to discuss the issues of my contract. I would like a position of project manager,Positivity,No strategy,"{'EM"": ' The candidate feels Positivity.', 'ET': ' The candidate's emotion is triggered by their aspiration to discuss their desired project manager position.', 'IA': ' The candidate thinks their aspirations align with their skills, hoping the employer acknowledges their qualifications and potential.', 'PS': ' Enable the candidate to consider the situation from a different angle: The discussion can clarify expectations and build mutual understanding for a successful outcome.', 'MT': ' Enable the candidate to think about reframing the belief: """"I must prove myself"""" to """"This is an opportunity to align my goals with the company's vision.', 'SS': 'The employer uses No strategy', 'SR': ' The employer has not employed any strategy to manage the candidate's emotion.', 'RG': ' Hello, Thank you for sharing your aspirations. However, our current projects don't have a dedicated project manager position'}"
26,1,mturk_agent_2," Hello, Thank you for sharing your aspirations. However, our current projects don't have a dedicated project manager position",,,nan
26,2,Candidate,I want a position of project manager,Confidence,No strategy,"{'EM"": ' The candidate feels Confidence.', 'ET': ' The candidate's emotion is triggered by their conviction in their qualifications and desire for the project manager position.', 'IA': ' The candidate thinks their skills and experience justify their demand for the position.', 'PS': ' Enable the candidate to consider the situation from a different angle: The employer can appreciate the candidate's self-assurance and motivation for the role.', 'MT': ' Enable the candidate to think about reframing the belief: 'SI am worthy of this position'\x9d to 'SI am confident in my abilities', 'SS': 'The employer uses No strategy', 'SR': ' The employer chooses no strategy. Strategy Reason', 'RG': ' Thank you for expressing your interest in the project manager position. Can you tell me more about your qualifications and how you think they align with the role?'}"
26,3,mturk_agent_2, Thank you for expressing your interest in the project manager position. Can you tell me more about your qualifications and how you think they align with the role?,,,nan
26,4,Candidate,I refuse programmer position. I demand a position of project manager I am willing to have a position of project manager I would like a position of project manager,Joy,Expressive suppression,"{'EM"": ' The candidate feels Joy.', 'ET': ' The candidate's emotion is triggered by their refusal of the proposed position and their insistence on their desired position.', 'IA': ' The candidate evaluates their pride and satisfaction in standing up for their desired role.', 'PS': ' Enable the candidate to consider the situation from a different angle: Suppressing one's emotions can lead to maintaining a professional tone and avoiding unnecessary conflicts.', 'MT': ' Enable the candidate to think about reframing the belief: """"I must compromise to achieve success.', 'SS': 'The employer uses Expressive suppression', 'SR': "" The employer can use expressive suppression strategy to maintain a professional tone and avoid escalating the situation while showing understanding of the candidate's position."", 'RG': ' I understand your concerns. We will discuss the project manager position and find a mutually beneficial solution.""'}"
26,5,mturk_agent_2," I understand your concerns. We will discuss the project manager position and find a mutually beneficial solution.""",,,nan
